iter	Passed	Remaining
53850	352382	301983
53851	352389	301977
53852	352396	301970
53853	352402	301964
53854	352409	301957
53855	352415	301951
53856	352422	301944
53857	352428	301937
53858	352434	301930
53859	352441	301924
53860	352448	301918
53861	352454	301911
53862	352461	301904
53863	352467	301898
53864	352474	301892
53865	352481	301885
53866	352488	301879
53867	352494	301872
53868	352500	301865
53869	352507	301859
53870	352513	301852
53871	352520	301845
53872	352527	301839
53873	352533	301833
53874	352540	301826
53875	352546	301820
53876	352553	301813
53877	352559	301806
53878	352566	301800
53879	352573	301794
53880	352580	301788
53881	352586	301781
53882	352593	301774
53883	352599	301768
53884	352606	301761
53885	352612	301755
53886	352619	301748
53887	352626	301742
53888	352632	301735
53889	352638	301729
53890	352645	301722
53891	352652	301716
53892	352658	301709
53893	352665	301702
53894	352671	301696
53895	352677	301689
53896	352684	301683
53897	352691	301676
53898	352697	301670
53899	352704	301663
53900	352711	301657
53901	352718	301651
53902	352724	301644
53903	352730	301637
53904	352736	301630
53905	352743	301624
53906	352750	301617
53907	352756	301611
53908	352763	301604
53909	352769	301597
53910	352776	301591
53911	352782	301584
53912	352789	301578
53913	352796	301572
53914	352802	301565
53915	352809	301559
53916	352816	301552
53917	352823	301546
53918	352829	301540
53919	352836	301533
53920	352842	301527
53921	352849	301520
53922	352856	301514
53923	352862	301507
53924	352869	301500
53925	352875	301494
53926	352882	301488
53927	352889	301481
53928	352895	301475
53929	352901	301468
53930	352908	301461
53931	352914	301455
53932	352921	301448
53933	352927	301441
53934	352933	301435
53935	352940	301428
53936	352946	301421
53937	352952	301414
53938	352959	301408
53939	352965	301401
53940	352972	301395
53941	352979	301388
53942	352985	301382
53943	352992	301375
53944	352998	301369
53945	353005	301362
53946	353011	301356
53947	353018	301349
53948	353025	301343
53949	353031	301336
53950	353037	301329
53951	353044	301323
53952	353051	301316
53953	353057	301310
53954	353064	301303
53955	353071	301297
53956	353077	301291
53957	353084	301284
53958	353091	301278
53959	353098	301272
53960	353105	301265
53961	353111	301259
53962	353117	301252
53963	353124	301245
53964	353130	301239
53965	353137	301232
53966	353143	301225
53967	353150	301219
53968	353156	301212
53969	353163	301206
53970	353169	301199
53971	353176	301193
53972	353183	301186
53973	353189	301180
53974	353196	301173
53975	353203	301167
53976	353209	301161
53977	353216	301154
53978	353223	301148
53979	353229	301141
53980	353236	301135
53981	353242	301128
53982	353249	301122
53983	353255	301115
53984	353262	301108
53985	353268	301102
53986	353275	301095
53987	353282	301089
53988	353289	301083
53989	353295	301076
53990	353302	301070
53991	353309	301064
53992	353315	301057
53993	353322	301050
53994	353328	301044
53995	353335	301037
53996	353341	301031
53997	353348	301024
53998	353354	301017
53999	353361	301011
54000	353368	301005
54001	353374	300998
54002	353381	300992
54003	353387	300985
54004	353394	300979
54005	353401	300972
54006	353407	300966
54007	353414	300960
54008	353421	300953
54009	353427	300946
54010	353434	300940
54011	353441	300934
54012	353447	300927
54013	353454	300920
54014	353461	300914
54015	353467	300908
54016	353474	300901
54017	353480	300895
54018	353487	300888
54019	353494	300882
54020	353500	300875
54021	353507	300869
54022	353513	300862
54023	353520	300856
54024	353526	300849
54025	353533	300843
54026	353540	300836
54027	353546	300830
54028	353553	300823
54029	353559	300817
54030	353566	300810
54031	353572	300803
54032	353579	300797
54033	353585	300790
54034	353592	300784
54035	353599	300777
54036	353605	300771
54037	353612	300765
54038	353619	300758
54039	353626	300752
54040	353633	300746
54041	353639	300739
54042	353646	300733
54043	353653	300726
54044	353659	300720
54045	353666	300714
54046	353673	300707
54047	353680	300701
54048	353686	300694
54049	353693	300688
54050	353699	300681
54051	353705	300674
54052	353712	300668
54053	353718	300661
54054	353725	300655
54055	353732	300649
54056	353739	300642
54057	353746	300636
54058	353752	300629
54059	353759	300623
54060	353765	300616
54061	353772	300610
54062	353779	300603
54063	353785	300597
54064	353792	300590
54065	353799	300584
54066	353805	300578
54067	353812	300571
54068	353819	300565
54069	353826	300559
54070	353832	300552
54071	353839	300545
54072	353845	300539
54073	353851	300532
54074	353858	300526
54075	353864	300519
54076	353871	300512
54077	353878	300506
54078	353884	300499
54079	353891	300493
54080	353897	300486
54081	353903	300479
54082	353910	300473
54083	353916	300466
54084	353923	300460
54085	353929	300453
54086	353936	300446
54087	353942	300440
54088	353949	300433
54089	353955	300427
54090	353962	300420
54091	353969	300414
54092	353975	300407
54093	353982	300401
54094	353989	300395
54095	353996	300388
54096	354002	300382
54097	354009	300375
54098	354015	300369
54099	354022	300362
54100	354028	300356
54101	354035	300349
54102	354041	300343
54103	354048	300336
54104	354055	300330
54105	354061	300323
54106	354068	300317
54107	354074	300310
54108	354081	300304
54109	354088	300297
54110	354094	300291
54111	354100	300284
54112	354107	300277
54113	354114	300271
54114	354120	300264
54115	354127	300258
54116	354134	300252
54117	354140	300245
54118	354147	300239
54119	354154	300232
54120	354161	300226
54121	354167	300219
54122	354174	300213
54123	354180	300206
54124	354187	300200
54125	354194	300194
54126	354200	300187
54127	354207	300181
54128	354214	300174
54129	354220	300168
54130	354226	300161
54131	354233	300154
54132	354240	300148
54133	354246	300141
54134	354253	300135
54135	354259	300128
54136	354266	300122
54137	354273	300115
54138	354279	300109
54139	354285	300102
54140	354292	300096
54141	354299	300089
54142	354306	300083
54143	354312	300076
54144	354318	300070
54145	354325	300063
54146	354332	300057
54147	354338	300050
54148	354345	300043
54149	354351	300037
54150	354358	300031
54151	354364	300024
54152	354371	300017
54153	354378	300011
54154	354384	300005
54155	354391	299998
54156	354398	299992
54157	354404	299985
54158	354411	299979
54159	354417	299972
54160	354424	299965
54161	354430	299959
54162	354437	299952
54163	354443	299945
54164	354449	299939
54165	354456	299932
54166	354463	299926
54167	354469	299919
54168	354476	299913
54169	354482	299906
54170	354489	299900
54171	354496	299893
54172	354502	299887
54173	354509	299880
54174	354515	299874
54175	354522	299867
54176	354529	299861
54177	354535	299855
54178	354542	299848
54179	354549	299842
54180	354556	299835
54181	354562	299829
54182	354568	299822
54183	354574	299815
54184	354581	299809
54185	354588	299802
54186	354594	299795
54187	354601	299789
54188	354607	299782
54189	354614	299776
54190	354621	299770
54191	354627	299763
54192	354634	299757
54193	354640	299750
54194	354647	299743
54195	354653	299737
54196	354660	299730
54197	354666	299723
54198	354673	299717
54199	354679	299710
54200	354686	299704
54201	354692	299697
54202	354699	299691
54203	354706	299684
54204	354712	299678
54205	354718	299671
54206	354725	299665
54207	354732	299658
54208	354738	299652
54209	354745	299645
54210	354752	299639
54211	354758	299632
54212	354765	299626
54213	354771	299619
54214	354778	299613
54215	354785	299606
54216	354791	299600
54217	354798	299593
54218	354804	299587
54219	354811	299580
54220	354817	299573
54221	354824	299567
54222	354831	299561
54223	354837	299554
54224	354844	299548
54225	354850	299541
54226	354857	299535
54227	354864	299528
54228	354870	299522
54229	354877	299515
54230	354883	299509
54231	354890	299502
54232	354897	299496
54233	354903	299489
54234	354910	299482
54235	354916	299476
54236	354923	299470
54237	354930	299463
54238	354936	299457
54239	354942	299450
54240	354949	299443
54241	354955	299437
54242	354962	299430
54243	354968	299423
54244	354975	299417
54245	354982	299411
54246	354988	299404
54247	354995	299398
54248	355002	299391
54249	355009	299385
54250	355015	299378
54251	355021	299372
54252	355028	299365
54253	355035	299359
54254	355041	299352
54255	355047	299345
54256	355054	299339
54257	355060	299332
54258	355067	299325
54259	355073	299319
54260	355080	299313
54261	355087	299306
54262	355093	299300
54263	355100	299293
54264	355107	299287
54265	355113	299280
54266	355120	299274
54267	355126	299267
54268	355133	299260
54269	355139	299253
54270	355145	299247
54271	355152	299240
54272	355159	299234
54273	355165	299228
54274	355172	299221
54275	355179	299215
54276	355185	299208
54277	355192	299202
54278	355199	299196
54279	355206	299190
54280	355213	299183
54281	355219	299177
54282	355226	299170
54283	355232	299164
54284	355239	299157
54285	355245	299150
54286	355252	299144
54287	355259	299138
54288	355265	299131
54289	355272	299125
54290	355278	299118
54291	355285	299112
54292	355292	299105
54293	355298	299099
54294	355305	299092
54295	355311	299085
54296	355318	299079
54297	355325	299072
54298	355331	299066
54299	355337	299059
54300	355344	299053
54301	355351	299046
54302	355357	299040
54303	355364	299033
54304	355371	299027
54305	355377	299021
54306	355384	299014
54307	355391	299008
54308	355397	299001
54309	355404	298995
54310	355411	298988
54311	355417	298982
54312	355424	298975
54313	355430	298969
54314	355437	298962
54315	355444	298956
54316	355450	298950
54317	355457	298943
54318	355464	298936
54319	355470	298930
54320	355477	298924
54321	355483	298917
54322	355490	298910
54323	355497	298904
54324	355503	298897
54325	355509	298891
54326	355516	298884
54327	355523	298878
54328	355529	298871
54329	355536	298864
54330	355542	298858
54331	355549	298852
54332	355556	298845
54333	355562	298839
54334	355568	298832
54335	355575	298825
54336	355582	298819
54337	355589	298813
54338	355596	298807
54339	355602	298800
54340	355609	298793
54341	355615	298787
54342	355622	298780
54343	355628	298774
54344	355635	298767
54345	355641	298761
54346	355648	298754
54347	355654	298747
54348	355661	298741
54349	355667	298734
54350	355674	298727
54351	355680	298721
54352	355687	298715
54353	355694	298708
54354	355700	298702
54355	355707	298695
54356	355714	298689
54357	355720	298683
54358	355727	298676
54359	355733	298669
54360	355740	298663
54361	355747	298656
54362	355753	298650
54363	355760	298644
54364	355767	298637
54365	355773	298630
54366	355780	298624
54367	355786	298617
54368	355792	298610
54369	355799	298604
54370	355805	298597
54371	355812	298591
54372	355819	298585
54373	355826	298578
54374	355832	298572
54375	355839	298565
54376	355846	298559
54377	355853	298553
54378	355859	298546
54379	355866	298540
54380	355872	298533
54381	355879	298527
54382	355885	298520
54383	355892	298514
54384	355899	298507
54385	355905	298501
54386	355912	298494
54387	355919	298488
54388	355926	298482
54389	355933	298476
54390	355939	298469
54391	355946	298463
54392	355952	298456
54393	355959	298449
54394	355965	298443
54395	355972	298436
54396	355978	298430
54397	355985	298423
54398	355991	298416
54399	355997	298410
54400	356004	298403
54401	356011	298397
54402	356017	298390
54403	356024	298384
54404	356031	298377
54405	356037	298371
54406	356044	298364
54407	356050	298358
54408	356057	298351
54409	356063	298344
54410	356069	298337
54411	356075	298331
54412	356082	298324
54413	356089	298318
54414	356095	298311
54415	356102	298304
54416	356108	298298
54417	356115	298292
54418	356122	298285
54419	356129	298279
54420	356135	298272
54421	356142	298266
54422	356148	298259
54423	356155	298253
54424	356161	298246
54425	356168	298240
54426	356174	298233
54427	356181	298226
54428	356187	298220
54429	356193	298213
54430	356200	298206
54431	356207	298200
54432	356213	298193
54433	356220	298187
54434	356227	298181
54435	356233	298174
54436	356240	298167
54437	356246	298161
54438	356253	298155
54439	356260	298148
54440	356266	298141
54441	356273	298135
54442	356279	298128
54443	356286	298122
54444	356292	298115
54445	356299	298109
54446	356306	298103
54447	356313	298096
54448	356319	298090
54449	356326	298083
54450	356333	298077
54451	356339	298070
54452	356346	298064
54453	356353	298058
54454	356359	298051
54455	356366	298045
54456	356373	298039
54457	356380	298032
54458	356386	298026
54459	356393	298019
54460	356399	298013
54461	356406	298006
54462	356412	297999
54463	356419	297993
54464	356426	297987
54465	356432	297980
54466	356439	297973
54467	356446	297967
54468	356451	297960
54469	356458	297954
54470	356465	297947
54471	356471	297941
54472	356478	297934
54473	356485	297928
54474	356492	297922
54475	356499	297915
54476	356505	297909
54477	356512	297902
54478	356519	297896
54479	356525	297889
54480	356532	297883
54481	356538	297876
54482	356545	297870
54483	356551	297863
54484	356558	297857
54485	356565	297850
54486	356571	297844
54487	356578	297837
54488	356585	297831
54489	356591	297825
54490	356598	297818
54491	356605	297812
54492	356611	297805
54493	356617	297798
54494	356624	297792
54495	356630	297785
54496	356637	297779
54497	356643	297772
54498	356650	297765
54499	356656	297759
54500	356663	297753
54501	356670	297746
54502	356677	297740
54503	356683	297733
54504	356690	297727
54505	356696	297720
54506	356703	297713
54507	356709	297707
54508	356716	297700
54509	356722	297694
54510	356729	297687
54511	356736	297681
54512	356742	297674
54513	356749	297668
54514	356755	297661
54515	356761	297654
54516	356768	297648
54517	356774	297641
54518	356780	297634
54519	356787	297628
54520	356794	297621
54521	356800	297615
54522	356807	297609
54523	356814	297602
54524	356820	297596
54525	356827	297589
54526	356833	297583
54527	356840	297576
54528	356847	297569
54529	356853	297563
54530	356859	297556
54531	356866	297550
54532	356873	297543
54533	356879	297537
54534	356886	297530
54535	356892	297524
54536	356899	297517
54537	356905	297511
54538	356913	297504
54539	356919	297498
54540	356926	297492
54541	356933	297485
54542	356939	297479
54543	356946	297472
54544	356953	297466
54545	356960	297460
54546	356966	297453
54547	356973	297447
54548	356980	297441
54549	356987	297434
54550	356993	297428
54551	357000	297421
54552	357007	297415
54553	357013	297409
54554	357020	297402
54555	357026	297395
54556	357033	297389
54557	357039	297382
54558	357046	297376
54559	357052	297369
54560	357059	297363
54561	357066	297356
54562	357072	297349
54563	357078	297343
54564	357085	297336
54565	357091	297329
54566	357097	297323
54567	357104	297316
54568	357110	297309
54569	357117	297303
54570	357124	297296
54571	357130	297290
54572	357137	297283
54573	357144	297277
54574	357150	297271
54575	357157	297264
54576	357164	297258
54577	357170	297251
54578	357177	297245
54579	357183	297238
54580	357189	297231
54581	357196	297224
54582	357203	297218
54583	357209	297212
54584	357215	297205
54585	357222	297199
54586	357229	297192
54587	357236	297186
54588	357242	297179
54589	357249	297173
54590	357255	297166
54591	357262	297160
54592	357269	297153
54593	357275	297147
54594	357282	297141
54595	357289	297134
54596	357295	297128
54597	357302	297121
54598	357309	297115
54599	357315	297108
54600	357322	297101
54601	357328	297095
54602	357335	297088
54603	357341	297082
54604	357348	297075
54605	357354	297069
54606	357361	297062
54607	357368	297056
54608	357374	297049
54609	357381	297043
54610	357387	297036
54611	357394	297030
54612	357401	297023
54613	357407	297017
54614	357414	297011
54615	357421	297004
54616	357428	296998
54617	357434	296992
54618	357441	296985
54619	357448	296979
54620	357454	296972
54621	357461	296966
54622	357467	296959
54623	357474	296953
54624	357481	296946
54625	357487	296940
54626	357494	296933
54627	357500	296927
54628	357507	296920
54629	357514	296914
54630	357520	296907
54631	357526	296900
54632	357533	296894
54633	357540	296887
54634	357546	296881
54635	357553	296874
54636	357559	296868
54637	357566	296861
54638	357572	296855
54639	357579	296848
54640	357585	296841
54641	357592	296835
54642	357599	296828
54643	357605	296822
54644	357612	296815
54645	357618	296809
54646	357625	296803
54647	357632	296796
54648	357638	296790
54649	357645	296783
54650	357652	296777
54651	357658	296770
54652	357665	296764
54653	357671	296757
54654	357678	296751
54655	357684	296744
54656	357691	296737
54657	357698	296731
54658	357704	296725
54659	357711	296718
54660	357718	296712
54661	357724	296705
54662	357731	296699
54663	357738	296693
54664	357744	296686
54665	357751	296680
54666	357758	296673
54667	357764	296667
54668	357771	296660
54669	357778	296654
54670	357784	296647
54671	357791	296641
54672	357798	296634
54673	357804	296628
54674	357811	296621
54675	357817	296614
54676	357824	296608
54677	357830	296602
54678	357837	296595
54679	357843	296588
54680	357850	296582
54681	357856	296575
54682	357863	296569
54683	357870	296563
54684	357876	296556
54685	357883	296549
54686	357890	296543
54687	357896	296536
54688	357903	296530
54689	357909	296523
54690	357915	296516
54691	357922	296510
54692	357928	296503
54693	357935	296497
54694	357942	296490
54695	357948	296484
54696	357955	296477
54697	357961	296471
54698	357968	296464
54699	357974	296457
54700	357981	296451
54701	357988	296445
54702	357994	296438
54703	358001	296432
54704	358008	296426
54705	358015	296419
54706	358021	296413
54707	358028	296406
54708	358035	296400
54709	358041	296393
54710	358047	296386
54711	358054	296380
54712	358061	296374
54713	358067	296367
54714	358073	296360
54715	358080	296354
54716	358086	296347
54717	358093	296341
54718	358100	296334
54719	358106	296328
54720	358113	296321
54721	358120	296315
54722	358127	296309
54723	358133	296302
54724	358139	296295
54725	358146	296289
54726	358152	296282
54727	358159	296276
54728	358166	296269
54729	358172	296262
54730	358178	296255
54731	358185	296249
54732	358192	296243
54733	358198	296236
54734	358205	296230
54735	358211	296223
54736	358218	296217
54737	358224	296210
54738	358231	296204
54739	358238	296197
54740	358244	296191
54741	358251	296184
54742	358257	296178
54743	358264	296171
54744	358271	296165
54745	358278	296158
54746	358284	296152
54747	358291	296145
54748	358297	296139
54749	358304	296132
54750	358311	296126
54751	358317	296119
54752	358323	296113
54753	358330	296106
54754	358337	296100
54755	358343	296093
54756	358350	296087
54757	358356	296080
54758	358363	296074
54759	358370	296067
54760	358376	296060
54761	358383	296054
54762	358389	296048
54763	358396	296041
54764	358402	296035
54765	358409	296028
54766	358415	296021
54767	358422	296015
54768	358429	296008
54769	358435	296002
54770	358442	295996
54771	358448	295989
54772	358455	295982
54773	358461	295975
54774	358467	295968
54775	358473	295962
54776	358480	295955
54777	358487	295949
54778	358493	295942
54779	358500	295936
54780	358507	295929
54781	358513	295922
54782	358519	295916
54783	358526	295909
54784	358533	295903
54785	358540	295897
54786	358546	295890
54787	358552	295883
54788	358559	295877
54789	358565	295870
54790	358572	295864
54791	358579	295857
54792	358585	295851
54793	358592	295844
54794	358598	295838
54795	358605	295831
54796	358612	295825
54797	358619	295819
54798	358625	295812
54799	358632	295806
54800	358639	295799
54801	358645	295793
54802	358652	295787
54803	358659	295780
54804	358665	295773
54805	358671	295767
54806	358678	295760
54807	358685	295754
54808	358692	295748
54809	358698	295741
54810	358705	295734
54811	358711	295728
54812	358718	295722
54813	358725	295715
54814	358732	295709
54815	358738	295702
54816	358745	295696
54817	358752	295690
54818	358759	295683
54819	358765	295677
54820	358772	295671
54821	358779	295664
54822	358786	295658
54823	358792	295652
54824	358799	295645
54825	358806	295639
54826	358812	295632
54827	358819	295626
54828	358825	295619
54829	358832	295613
54830	358839	295606
54831	358845	295600
54832	358852	295593
54833	358859	295587
54834	358865	295580
54835	358872	295574
54836	358879	295567
54837	358885	295561
54838	358892	295554
54839	358898	295548
54840	358904	295541
54841	358911	295534
54842	358917	295527
54843	358923	295521
54844	358930	295514
54845	358937	295508
54846	358944	295502
54847	358950	295495
54848	358957	295489
54849	358963	295482
54850	358970	295476
54851	358977	295469
54852	358983	295462
54853	358989	295456
54854	358996	295449
54855	359002	295442
54856	359009	295436
54857	359015	295429
54858	359022	295423
54859	359028	295416
54860	359035	295410
54861	359041	295403
54862	359048	295397
54863	359054	295390
54864	359061	295383
54865	359068	295377
54866	359074	295371
54867	359081	295364
54868	359087	295357
54869	359094	295351
54870	359100	295344
54871	359107	295338
54872	359113	295331
54873	359120	295324
54874	359127	295318
54875	359133	295312
54876	359140	295305
54877	359147	295299
54878	359153	295292
54879	359160	295286
54880	359166	295279
54881	359173	295273
54882	359180	295266
54883	359186	295260
54884	359193	295253
54885	359199	295247
54886	359206	295240
54887	359212	295234
54888	359219	295227
54889	359225	295220
54890	359232	295214
54891	359239	295208
54892	359246	295201
54893	359252	295195
54894	359259	295188
54895	359266	295182
54896	359272	295175
54897	359279	295169
54898	359286	295163
54899	359292	295156
54900	359298	295149
54901	359305	295143
54902	359311	295136
54903	359318	295129
54904	359324	295123
54905	359331	295117
54906	359338	295110
54907	359345	295104
54908	359351	295098
54909	359358	295091
54910	359364	295084
54911	359371	295078
54912	359377	295071
54913	359384	295065
54914	359391	295058
54915	359397	295052
54916	359404	295045
54917	359411	295039
54918	359417	295032
54919	359424	295026
54920	359431	295020
54921	359437	295013
54922	359444	295007
54923	359450	295000
54924	359457	294993
54925	359463	294987
54926	359470	294980
54927	359476	294974
54928	359483	294967
54929	359489	294960
54930	359495	294953
54931	359502	294947
54932	359508	294940
54933	359515	294934
54934	359521	294927
54935	359528	294921
54936	359534	294914
54937	359541	294907
54938	359548	294901
54939	359554	294895
54940	359561	294888
54941	359568	294882
54942	359574	294875
54943	359581	294869
54944	359587	294862
54945	359594	294856
54946	359601	294849
54947	359607	294843
54948	359613	294836
54949	359620	294829
54950	359627	294823
54951	359633	294816
54952	359639	294810
54953	359646	294803
54954	359652	294796
54955	359659	294790
54956	359665	294783
54957	359672	294777
54958	359679	294770
54959	359685	294764
54960	359692	294757
54961	359698	294751
54962	359705	294744
54963	359711	294738
54964	359718	294731
54965	359724	294724
54966	359731	294718
54967	359737	294711
54968	359744	294704
54969	359750	294698
54970	359757	294691
54971	359763	294685
54972	359769	294678
54973	359776	294671
54974	359782	294665
54975	359789	294658
54976	359796	294652
54977	359802	294646
54978	359809	294639
54979	359816	294633
54980	359822	294626
54981	359829	294620
54982	359836	294613
54983	359842	294607
54984	359849	294600
54985	359856	294594
54986	359862	294587
54987	359869	294581
54988	359876	294575
54989	359882	294568
54990	359888	294561
54991	359895	294555
54992	359902	294548
54993	359909	294542
54994	359915	294535
54995	359922	294529
54996	359928	294522
54997	359935	294516
54998	359941	294509
54999	359947	294502
55000	359954	294496
55001	359961	294489
55002	359967	294483
55003	359974	294476
55004	359980	294470
55005	359987	294463
55006	359993	294457
55007	360000	294450
55008	360006	294444
55009	360013	294437
55010	360019	294430
55011	360026	294424
55012	360032	294417
55013	360039	294411
55014	360045	294404
55015	360052	294398
55016	360059	294391
55017	360065	294384
55018	360072	294378
55019	360078	294372
55020	360085	294365
55021	360092	294359
55022	360098	294352
55023	360104	294345
55024	360111	294339
55025	360117	294332
55026	360124	294326
55027	360130	294319
55028	360137	294313
55029	360144	294306
55030	360150	294300
55031	360157	294293
55032	360164	294287
55033	360171	294281
55034	360178	294274
55035	360184	294268
55036	360191	294262
55037	360198	294255
55038	360204	294249
55039	360211	294242
55040	360218	294236
55041	360224	294229
55042	360231	294222
55043	360237	294216
55044	360244	294210
55045	360251	294203
55046	360258	294197
55047	360264	294190
55048	360271	294184
55049	360278	294178
55050	360284	294171
55051	360290	294164
55052	360297	294158
55053	360304	294151
55054	360310	294145
55055	360317	294139
55056	360324	294132
55057	360331	294126
55058	360337	294119
55059	360344	294112
55060	360350	294106
55061	360356	294099
55062	360362	294092
55063	360369	294086
55064	360375	294079
55065	360382	294072
55066	360389	294066
55067	360395	294060
55068	360402	294053
55069	360408	294046
55070	360415	294040
55071	360421	294033
55072	360428	294027
55073	360435	294021
55074	360441	294014
55075	360447	294007
55076	360454	294000
55077	360460	293994
55078	360467	293987
55079	360474	293981
55080	360480	293974
55081	360487	293968
55082	360493	293961
55083	360500	293955
55084	360507	293949
55085	360513	293942
55086	360520	293936
55087	360526	293929
55088	360533	293923
55089	360540	293916
55090	360547	293910
55091	360553	293903
55092	360560	293897
55093	360566	293890
55094	360573	293884
55095	360580	293877
55096	360587	293871
55097	360593	293865
55098	360600	293858
55099	360607	293852
55100	360613	293845
55101	360620	293839
55102	360627	293832
55103	360633	293826
55104	360640	293820
55105	360647	293813
55106	360653	293806
55107	360660	293800
55108	360666	293794
55109	360673	293787
55110	360679	293780
55111	360686	293774
55112	360693	293767
55113	360699	293761
55114	360705	293754
55115	360712	293748
55116	360718	293741
55117	360725	293734
55118	360731	293728
55119	360738	293721
55120	360745	293715
55121	360751	293708
55122	360757	293701
55123	360764	293695
55124	360770	293688
55125	360776	293681
55126	360783	293675
55127	360789	293668
55128	360796	293661
55129	360802	293655
55130	360809	293649
55131	360816	293642
55132	360822	293636
55133	360829	293629
55134	360835	293622
55135	360841	293616
55136	360848	293609
55137	360854	293602
55138	360861	293596
55139	360868	293589
55140	360874	293583
55141	360881	293576
55142	360887	293570
55143	360894	293563
55144	360901	293557
55145	360907	293550
55146	360913	293544
55147	360920	293537
55148	360927	293531
55149	360933	293524
55150	360940	293518
55151	360946	293511
55152	360953	293504
55153	360959	293498
55154	360966	293491
55155	360972	293484
55156	360978	293478
55157	360985	293471
55158	360992	293465
55159	360998	293458
55160	361005	293452
55161	361011	293445
55162	361018	293439
55163	361024	293432
55164	361031	293426
55165	361038	293419
55166	361044	293413
55167	361051	293406
55168	361058	293400
55169	361064	293393
55170	361071	293387
55171	361077	293380
55172	361084	293373
55173	361090	293367
55174	361097	293360
55175	361103	293353
55176	361109	293347
55177	361116	293341
55178	361123	293334
55179	361130	293328
55180	361136	293321
55181	361143	293315
55182	361149	293308
55183	361156	293302
55184	361163	293295
55185	361170	293289
55186	361177	293283
55187	361183	293276
55188	361190	293270
55189	361196	293263
55190	361203	293257
55191	361210	293250
55192	361217	293244
55193	361223	293238
55194	361230	293231
55195	361237	293225
55196	361244	293219
55197	361250	293212
55198	361257	293206
55199	361263	293199
55200	361270	293193
55201	361277	293186
55202	361283	293179
55203	361289	293173
55204	361296	293166
55205	361303	293160
55206	361309	293153
55207	361316	293147
55208	361322	293140
55209	361328	293133
55210	361335	293127
55211	361342	293121
55212	361348	293114
55213	361355	293107
55214	361361	293101
55215	361368	293094
55216	361374	293088
55217	361381	293081
55218	361387	293075
55219	361394	293068
55220	361401	293062
55221	361407	293055
55222	361413	293048
55223	361420	293042
55224	361426	293035
55225	361433	293029
55226	361439	293022
55227	361446	293016
55228	361452	293009
55229	361459	293002
55230	361465	292996
55231	361472	292989
55232	361478	292982
55233	361485	292976
55234	361491	292969
55235	361498	292963
55236	361504	292956
55237	361511	292949
55238	361518	292943
55239	361524	292937
55240	361531	292930
55241	361537	292923
55242	361544	292917
55243	361550	292910
55244	361557	292904
55245	361564	292897
55246	361570	292891
55247	361577	292885
55248	361583	292878
55249	361590	292871
55250	361596	292865
55251	361603	292858
55252	361610	292852
55253	361617	292846
55254	361624	292839
55255	361630	292833
55256	361637	292826
55257	361643	292820
55258	361650	292814
55259	361657	292807
55260	361664	292801
55261	361670	292794
55262	361677	292788
55263	361683	292781
55264	361690	292775
55265	361696	292768
55266	361702	292761
55267	361709	292755
55268	361716	292748
55269	361722	292742
55270	361729	292735
55271	361735	292729
55272	361742	292722
55273	361749	292716
55274	361756	292709
55275	361762	292703
55276	361768	292696
55277	361775	292690
55278	361782	292684
55279	361789	292677
55280	361795	292670
55281	361802	292664
55282	361809	292658
55283	361816	292651
55284	361822	292645
55285	361828	292638
55286	361835	292631
55287	361842	292625
55288	361848	292619
55289	361855	292612
55290	361861	292605
55291	361868	292599
55292	361875	292593
55293	361881	292586
55294	361888	292580
55295	361895	292573
55296	361901	292567
55297	361908	292560
55298	361914	292554
55299	361921	292547
55300	361927	292541
55301	361934	292534
55302	361941	292528
55303	361947	292521
55304	361953	292514
55305	361960	292508
55306	361967	292501
55307	361973	292495
55308	361980	292488
55309	361987	292482
55310	361993	292475
55311	361999	292469
55312	362006	292462
55313	362013	292456
55314	362020	292449
55315	362026	292443
55316	362033	292437
55317	362040	292430
55318	362046	292424
55319	362053	292417
55320	362059	292411
55321	362066	292404
55322	362072	292397
55323	362079	292391
55324	362085	292384
55325	362091	292377
55326	362098	292371
55327	362105	292364
55328	362111	292358
55329	362118	292351
55330	362125	292345
55331	362131	292338
55332	362138	292332
55333	362144	292325
55334	362151	292319
55335	362157	292312
55336	362164	292306
55337	362171	292299
55338	362177	292292
55339	362183	292286
55340	362190	292279
55341	362196	292273
55342	362203	292266
55343	362209	292259
55344	362216	292253
55345	362222	292246
55346	362229	292240
55347	362235	292233
55348	362242	292227
55349	362248	292220
55350	362255	292214
55351	362262	292207
55352	362268	292201
55353	362275	292194
55354	362281	292188
55355	362288	292181
55356	362295	292175
55357	362302	292168
55358	362308	292162
55359	362314	292155
55360	362321	292148
55361	362327	292142
55362	362334	292135
55363	362340	292129
55364	362347	292122
55365	362354	292116
55366	362361	292110
55367	362367	292103
55368	362374	292097
55369	362381	292090
55370	362388	292084
55371	362394	292078
55372	362401	292071
55373	362407	292065
55374	362413	292058
55375	362420	292051
55376	362426	292045
55377	362433	292038
55378	362440	292032
55379	362446	292025
55380	362453	292018
55381	362459	292012
55382	362466	292006
55383	362472	291999
55384	362479	291992
55385	362485	291985
55386	362492	291979
55387	362498	291973
55388	362505	291966
55389	362512	291960
55390	362518	291953
55391	362525	291947
55392	362532	291940
55393	362538	291934
55394	362545	291927
55395	362552	291921
55396	362559	291915
55397	362565	291908
55398	362572	291902
55399	362578	291895
55400	362585	291889
55401	362592	291882
55402	362598	291876
55403	362605	291869
