iter	RMSE
58254	0.02761316242
58255	0.02761267935
58256	0.02761245253
58257	0.02761216681
58258	0.02761175441
58259	0.02761141271
58260	0.02761131158
58261	0.02761110636
58262	0.02761087462
58263	0.02761048774
58264	0.02760998007
58265	0.02760960201
58266	0.02760940267
58267	0.02760905701
58268	0.02760882526
58269	0.02760858074
58270	0.02760833131
58271	0.02760787172
58272	0.02760753783
58273	0.0276072275
58274	0.02760702618
58275	0.02760675709
58276	0.02760642122
58277	0.02760601365
58278	0.02760575339
58279	0.02760558545
58280	0.02760527117
58281	0.02760499323
58282	0.02760456796
58283	0.02760427528
58284	0.02760394821
58285	0.02760354159
58286	0.02760295325
58287	0.02760273717
58288	0.02760245429
58289	0.02760227454
58290	0.02760186593
58291	0.02760153196
58292	0.02760115084
58293	0.02760083848
58294	0.02760055656
58295	0.02760023535
58296	0.0276000438
58297	0.02759969802
58298	0.02759938957
58299	0.02759907816
58300	0.02759869505
58301	0.02759845437
58302	0.02759799461
58303	0.02759776179
58304	0.02759753092
58305	0.02759723129
58306	0.02759705937
58307	0.02759687467
58308	0.02759661236
58309	0.02759623314
58310	0.02759592465
58311	0.02759548843
58312	0.0275952045
58313	0.02759494512
58314	0.02759454426
58315	0.02759418957
58316	0.027593884
58317	0.02759355584
58318	0.02759320015
58319	0.02759272754
58320	0.02759250351
58321	0.02759224509
58322	0.0275918324
58323	0.02759133028
58324	0.02759089694
58325	0.02759048914
58326	0.02759012261
58327	0.02758983174
58328	0.02758928733
58329	0.02758882546
58330	0.02758847758
58331	0.02758806975
58332	0.02758760491
58333	0.0275873199
58334	0.02758705554
58335	0.02758669486
58336	0.02758642557
58337	0.02758620346
58338	0.02758597545
58339	0.02758545259
58340	0.02758499851
58341	0.02758467122
58342	0.02758423483
58343	0.02758400189
58344	0.02758336595
58345	0.02758299638
58346	0.02758262483
58347	0.02758217563
58348	0.02758198002
58349	0.0275816409
58350	0.02758140007
58351	0.02758111992
58352	0.02758075424
58353	0.02758041019
58354	0.02758007498
58355	0.02757976533
58356	0.02757953726
58357	0.02757923645
58358	0.02757888943
58359	0.02757858369
58360	0.02757809018
58361	0.02757783163
58362	0.02757755832
58363	0.02757724766
58364	0.02757700286
58365	0.02757684457
58366	0.02757659092
58367	0.02757622421
58368	0.02757585355
58369	0.02757549469
58370	0.02757510141
58371	0.02757459309
58372	0.02757427649
58373	0.02757405232
58374	0.02757355479
58375	0.02757329226
58376	0.0275730199
58377	0.02757275244
58378	0.02757233848
58379	0.02757198547
58380	0.02757168851
58381	0.02757130796
58382	0.02757095002
58383	0.02757076515
58384	0.02757043474
58385	0.02757000304
58386	0.02756982603
58387	0.02756951626
58388	0.02756904914
58389	0.02756865872
58390	0.02756820929
58391	0.02756774608
58392	0.0275673645
58393	0.02756706748
58394	0.02756674981
58395	0.02756659737
58396	0.02756623347
58397	0.02756579679
58398	0.02756554894
58399	0.0275650306
58400	0.0275643185
58401	0.02756411981
58402	0.02756381686
58403	0.02756346571
58404	0.02756300341
58405	0.02756245552
58406	0.0275621319
58407	0.02756164203
58408	0.02756112362
58409	0.02756093082
58410	0.02756049405
58411	0.02756034059
58412	0.02755996381
58413	0.02755955261
58414	0.0275592319
58415	0.0275590863
58416	0.02755876657
58417	0.02755834551
58418	0.02755783393
58419	0.02755738727
58420	0.02755690618
58421	0.02755656478
58422	0.02755641129
58423	0.0275560512
58424	0.02755563993
58425	0.02755516766
58426	0.02755470226
58427	0.02755420439
58428	0.02755384131
58429	0.02755345166
58430	0.02755306987
58431	0.02755284552
58432	0.02755249325
58433	0.02755224036
58434	0.02755187725
58435	0.02755158007
58436	0.0275512209
58437	0.02755089714
58438	0.02755075544
58439	0.02755040117
58440	0.02754997899
58441	0.02754970344
58442	0.027549235
58443	0.02754901653
58444	0.02754887088
58445	0.02754852347
58446	0.02754826267
58447	0.02754799104
58448	0.02754764953
58449	0.02754730999
58450	0.02754707181
58451	0.02754670569
58452	0.02754625294
58453	0.0275458996
58454	0.02754541437
58455	0.02754495963
58456	0.02754471356
58457	0.02754456001
58458	0.02754414464
58459	0.02754374895
58460	0.02754351763
58461	0.0275432302
58462	0.02754272622
58463	0.0275423876
58464	0.02754193774
58465	0.02754179106
58466	0.02754141305
58467	0.02754119648
58468	0.02754095727
58469	0.02754062355
58470	0.02754029868
58471	0.02753975723
58472	0.02753953573
58473	0.02753918919
58474	0.02753877669
58475	0.0275382362
58476	0.02753795955
58477	0.02753756967
58478	0.02753714533
58479	0.02753672
58480	0.02753649158
58481	0.02753620211
58482	0.02753572851
58483	0.02753549122
58484	0.0275350186
58485	0.02753482463
58486	0.02753443077
58487	0.02753409796
58488	0.02753384588
58489	0.02753346776
58490	0.02753334369
58491	0.02753303548
58492	0.02753277552
58493	0.02753228119
58494	0.02753200349
58495	0.02753174352
58496	0.02753151998
58497	0.02753117925
58498	0.02753085132
58499	0.0275303609
58500	0.02752996106
58501	0.02752942236
58502	0.02752905896
58503	0.02752867684
58504	0.02752847986
58505	0.02752801894
58506	0.02752755703
58507	0.0275272586
58508	0.02752696805
58509	0.02752678584
58510	0.02752642831
58511	0.0275260363
58512	0.02752568368
58513	0.02752530545
58514	0.02752489964
58515	0.02752453125
58516	0.02752413724
58517	0.02752364965
58518	0.02752323593
58519	0.0275229877
58520	0.02752266755
58521	0.02752218781
58522	0.0275217987
58523	0.02752152681
58524	0.02752123817
58525	0.02752087465
58526	0.02752051803
58527	0.02752014269
58528	0.02751986881
58529	0.02751959986
58530	0.02751923435
58531	0.02751895652
58532	0.02751869249
58533	0.02751819593
58534	0.0275178373
58535	0.02751758015
58536	0.0275170885
58537	0.02751672691
58538	0.02751644216
58539	0.02751621455
58540	0.02751577609
58541	0.02751555932
58542	0.0275152578
58543	0.02751498782
58544	0.02751477991
58545	0.02751448529
58546	0.02751425668
58547	0.02751393643
58548	0.02751368614
58549	0.02751339643
58550	0.02751308997
58551	0.02751286431
58552	0.02751253912
58553	0.0275121065
58554	0.02751176849
58555	0.02751148862
58556	0.02751118213
58557	0.02751101164
58558	0.02751066771
58559	0.02751048736
58560	0.02751005964
58561	0.02750957969
58562	0.02750917857
58563	0.02750885136
58564	0.02750853499
58565	0.02750829845
58566	0.02750802741
58567	0.02750775341
58568	0.02750757502
58569	0.02750715909
58570	0.02750698167
58571	0.02750668696
58572	0.02750620301
58573	0.02750577128
58574	0.0275052883
58575	0.02750508623
58576	0.02750471067
58577	0.02750435482
58578	0.02750408868
58579	0.02750384224
58580	0.02750353961
58581	0.02750305757
58582	0.02750280225
58583	0.02750241188
58584	0.02750187954
58585	0.02750155718
58586	0.02750139649
58587	0.02750101497
58588	0.02750058119
58589	0.02750028247
58590	0.02749998473
58591	0.02749960615
58592	0.02749917235
58593	0.02749895052
58594	0.02749862713
58595	0.02749834515
58596	0.02749810852
58597	0.02749773583
58598	0.02749760864
58599	0.02749736806
58600	0.02749710973
58601	0.02749682675
58602	0.02749641559
58603	0.02749613852
58604	0.02749579538
58605	0.02749556563
58606	0.02749521953
58607	0.02749494836
58608	0.02749466831
58609	0.0274940382
58610	0.02749387944
58611	0.02749358361
58612	0.02749315366
58613	0.02749260043
58614	0.02749230162
58615	0.02749182728
58616	0.02749138744
58617	0.027491133
58618	0.02749066948
58619	0.02749052746
58620	0.02749022271
58621	0.02748986372
58622	0.0274895067
58623	0.02748917728
58624	0.02748894353
58625	0.02748856874
58626	0.02748825214
58627	0.02748786945
58628	0.02748750254
58629	0.02748732006
58630	0.02748680124
58631	0.02748640275
58632	0.02748612163
58633	0.02748589871
58634	0.02748554459
58635	0.02748538381
58636	0.02748495471
58637	0.02748470515
58638	0.02748437863
58639	0.02748419614
58640	0.02748394163
58641	0.02748357467
58642	0.02748323926
58643	0.02748293937
58644	0.02748253293
58645	0.02748219061
58646	0.02748194496
58647	0.02748166281
58648	0.02748131653
58649	0.02748116361
58650	0.02748076997
58651	0.02748045328
58652	0.02747994222
58653	0.02747965709
58654	0.02747948443
58655	0.02747924172
58656	0.02747891515
58657	0.02747853529
58658	0.02747809721
58659	0.02747777752
58660	0.02747747264
58661	0.02747710657
58662	0.02747674741
58663	0.02747655993
58664	0.02747617017
58665	0.02747593236
58666	0.02747575573
58667	0.02747526038
58668	0.02747482224
58669	0.02747447884
58670	0.02747410484
58671	0.02747362524
58672	0.02747322755
58673	0.027472818
58674	0.02747248049
58675	0.02747223871
58676	0.02747182717
58677	0.02747140872
58678	0.02747121035
58679	0.02747070603
58680	0.02747039613
58681	0.02747017506
58682	0.02746985429
58683	0.0274694901
58684	0.02746919894
58685	0.02746881105
58686	0.02746838367
58687	0.02746817936
58688	0.0274678635
58689	0.02746750225
58690	0.02746718737
58691	0.02746690211
58692	0.02746668989
58693	0.02746612132
58694	0.0274657709
58695	0.02746548167
58696	0.02746498416
58697	0.02746461694
58698	0.02746426847
58699	0.02746381042
58700	0.02746359718
58701	0.02746339777
58702	0.02746307002
58703	0.02746269981
58704	0.02746237106
58705	0.02746201269
58706	0.02746172244
58707	0.02746129396
58708	0.02746099383
58709	0.0274606236
58710	0.0274603669
58711	0.02746004503
58712	0.02745985843
58713	0.02745959876
58714	0.02745937266
58715	0.02745919296
58716	0.02745889971
58717	0.02745862226
58718	0.02745849983
58719	0.02745815918
58720	0.02745799034
58721	0.02745748281
58722	0.02745701477
58723	0.02745670867
58724	0.02745637195
58725	0.02745607867
58726	0.02745587526
58727	0.02745563333
58728	0.02745510996
58729	0.02745472977
58730	0.02745427353
58731	0.02745402467
58732	0.02745358917
58733	0.02745328401
58734	0.02745309341
58735	0.02745263023
58736	0.02745239321
58737	0.02745222631
58738	0.02745177003
58739	0.02745143226
58740	0.02745127325
58741	0.02745096116
58742	0.02745069844
58743	0.0274503419
58744	0.02744996855
58745	0.02744958434
58746	0.02744936211
58747	0.02744896505
58748	0.02744855317
58749	0.0274481877
58750	0.02744791903
58751	0.02744765728
58752	0.02744744688
58753	0.02744707449
58754	0.02744678704
58755	0.02744631981
58756	0.02744620423
58757	0.02744589504
58758	0.02744543768
58759	0.02744528258
58760	0.02744475803
58761	0.02744439646
58762	0.02744406651
58763	0.0274437247
58764	0.02744345598
58765	0.0274430539
58766	0.0274427012
58767	0.02744232973
58768	0.02744195431
58769	0.02744163321
58770	0.02744111254
58771	0.02744068276
58772	0.02744035868
58773	0.02743994667
58774	0.0274397046
58775	0.02743944968
58776	0.02743920464
58777	0.02743905149
58778	0.0274387106
58779	0.02743835291
58780	0.02743802585
58781	0.02743772941
58782	0.02743724621
58783	0.02743700412
58784	0.0274368055
58785	0.02743660589
58786	0.02743640233
58787	0.02743611773
58788	0.02743595962
58789	0.0274356434
58790	0.027435258
58791	0.02743505344
58792	0.02743469669
58793	0.02743443678
58794	0.02743417687
58795	0.02743369856
58796	0.02743334278
58797	0.02743304135
58798	0.02743276561
58799	0.02743243058
58800	0.02743204118
58801	0.02743190083
58802	0.02743163991
58803	0.02743121591
58804	0.02743085417
58805	0.02743044004
58806	0.02743009904
58807	0.02742967304
58808	0.02742938244
58809	0.02742890305
58810	0.02742840092
58811	0.02742804112
58812	0.02742772777
58813	0.02742745099
58814	0.0274270892
58815	0.02742698541
58816	0.02742650795
58817	0.02742626082
58818	0.02742584563
58819	0.02742539485
58820	0.02742517341
58821	0.02742486694
58822	0.02742429751
58823	0.02742383682
58824	0.02742337018
58825	0.02742309633
58826	0.02742286696
58827	0.02742252785
58828	0.02742210074
58829	0.02742174184
58830	0.0274213424
58831	0.02742107149
58832	0.02742076202
58833	0.02742033983
58834	0.02742007583
58835	0.02741973965
58836	0.02741953992
58837	0.02741923438
58838	0.02741881612
58839	0.02741863616
58840	0.02741835039
58841	0.02741796376
58842	0.02741758898
58843	0.02741722014
58844	0.02741674449
58845	0.02741634103
58846	0.02741600876
58847	0.02741565868
58848	0.02741552419
58849	0.02741535805
58850	0.02741509499
58851	0.0274146381
58852	0.02741430679
58853	0.02741398735
58854	0.02741360561
58855	0.02741322385
58856	0.0274127877
58857	0.02741233175
58858	0.02741207163
58859	0.02741190448
58860	0.02741155831
58861	0.02741106575
58862	0.02741070968
58863	0.0274103536
58864	0.02741002324
58865	0.02740970078
58866	0.02740947031
58867	0.02740910531
58868	0.02740892529
58869	0.02740883428
58870	0.02740838817
58871	0.02740811911
58872	0.02740776794
58873	0.02740731884
58874	0.02740717342
58875	0.02740678663
58876	0.02740642358
58877	0.02740621584
58878	0.02740572813
58879	0.02740559853
58880	0.02740532845
58881	0.02740488327
58882	0.02740443412
58883	0.02740403542
58884	0.02740378907
58885	0.02740355855
58886	0.02740325482
58887	0.02740300451
58888	0.02740254148
58889	0.02740208932
58890	0.02740158274
58891	0.02740142047
58892	0.02740112166
58893	0.02740068234
58894	0.02740045575
58895	0.02740017771
58896	0.02739995409
58897	0.02739970177
58898	0.02739936138
58899	0.02739910609
58900	0.0273987835
58901	0.02739851633
58902	0.02739821847
58903	0.02739784937
58904	0.02739752281
58905	0.02739715667
58906	0.02739687364
58907	0.0273965827
58908	0.02739614727
58909	0.02739568412
58910	0.02739537733
58911	0.02739506856
58912	0.02739476869
58913	0.02739447178
58914	0.02739401257
58915	0.02739379681
58916	0.02739329008
58917	0.02739291101
58918	0.02739248641
58919	0.0273918965
58920	0.02739154117
58921	0.02739118781
58922	0.02739100272
58923	0.02739067113
58924	0.02739032667
58925	0.0273900416
58926	0.02738978721
58927	0.0273895437
58928	0.02738908539
58929	0.02738862608
58930	0.02738835683
58931	0.02738802719
58932	0.02738766191
58933	0.0273872392
58934	0.02738688183
58935	0.02738650762
58936	0.0273862829
58937	0.02738599778
58938	0.02738573444
58939	0.02738518697
58940	0.02738476522
58941	0.02738438009
58942	0.02738398605
58943	0.02738355834
58944	0.02738317022
58945	0.02738281973
58946	0.02738244249
58947	0.02738215932
58948	0.02738189099
58949	0.02738136126
58950	0.02738104342
58951	0.02738069884
58952	0.02738051961
58953	0.02738000669
58954	0.02737966903
58955	0.02737943831
58956	0.0273789828
58957	0.02737869365
58958	0.02737815692
58959	0.02737770634
58960	0.02737746273
58961	0.02737708542
58962	0.02737684577
58963	0.02737644369
58964	0.02737602973
58965	0.02737557218
58966	0.02737512949
58967	0.02737476898
58968	0.02737425595
58969	0.02737382512
58970	0.02737327939
58971	0.02737301592
58972	0.02737264747
58973	0.02737216511
58974	0.02737183428
58975	0.02737149255
58976	0.02737114785
58977	0.02737088932
58978	0.02737070409
58979	0.02737038117
58980	0.02736986509
58981	0.02736939357
58982	0.0273688953
58983	0.02736854363
58984	0.02736817809
58985	0.02736782542
58986	0.02736737566
58987	0.02736691698
58988	0.02736655736
58989	0.02736596591
58990	0.02736571427
58991	0.02736537147
58992	0.02736485529
58993	0.02736433118
58994	0.02736401611
58995	0.02736356431
58996	0.02736316997
58997	0.02736268644
58998	0.02736237235
58999	0.02736219102
59000	0.02736194727
59001	0.02736171442
59002	0.0273614449
59003	0.02736092468
59004	0.02736061255
59005	0.02736040941
59006	0.02736006259
59007	0.02735971774
59008	0.02735934713
59009	0.02735923317
59010	0.02735895768
59011	0.02735867723
59012	0.02735840075
59013	0.02735815498
59014	0.02735794687
59015	0.02735755047
59016	0.0273572819
59017	0.02735715207
59018	0.02735675665
59019	0.02735647816
59020	0.0273560411
59021	0.0273556744
59022	0.02735539095
59023	0.02735519273
59024	0.02735471501
59025	0.02735433045
59026	0.02735409753
59027	0.02735370008
59028	0.02735335813
59029	0.02735309051
59030	0.02735290714
59031	0.02735261177
59032	0.02735238974
59033	0.02735221727
59034	0.02735176329
59035	0.02735145006
59036	0.02735125775
59037	0.02735096038
59038	0.02735069571
59039	0.0273504132
59040	0.02734995027
59041	0.02734946254
59042	0.02734910468
59043	0.02734883702
59044	0.0273484494
59045	0.02734805583
59046	0.02734777627
59047	0.02734757006
59048	0.02734714178
59049	0.02734669862
59050	0.02734651719
59051	0.02734625942
59052	0.02734609782
59053	0.02734585591
59054	0.02734562193
59055	0.02734524418
59056	0.02734490807
59057	0.0273447534
59058	0.02734425765
59059	0.02734384519
59060	0.02734358739
59061	0.02734337421
59062	0.02734300536
59063	0.02734277631
59064	0.02734246595
59065	0.02734207825
59066	0.02734175995
59067	0.02734137818
59068	0.02734088138
59069	0.02734052737
59070	0.02734011584
59071	0.02733963686
59072	0.0273392273
59073	0.02733901905
59074	0.02733859658
59075	0.02733823461
59076	0.02733787659
59077	0.02733751362
59078	0.02733730138
59079	0.02733707824
59080	0.02733679459
59081	0.02733665078
59082	0.02733626994
59083	0.02733593173
59084	0.0273357909
59085	0.02733531284
59086	0.02733495181
59087	0.02733443209
59088	0.02733424264
59089	0.02733396194
59090	0.02733349774
59091	0.02733300972
59092	0.02733266652
59093	0.02733250682
59094	0.02733226181
59095	0.02733192455
59096	0.02733176088
59097	0.02733149206
59098	0.02733126093
59099	0.02733084231
59100	0.02733036219
59101	0.02733004673
59102	0.02732979574
59103	0.027329515
59104	0.02732916382
59105	0.02732901104
59106	0.02732867374
59107	0.02732829675
59108	0.02732793067
59109	0.02732744851
59110	0.0273269465
59111	0.02732667862
59112	0.02732632145
59113	0.02732606349
59114	0.02732584025
59115	0.02732548406
59116	0.02732526577
59117	0.02732488973
59118	0.02732445217
59119	0.0273241416
59120	0.02732370204
59121	0.02732342222
59122	0.02732319202
59123	0.02732295288
59124	0.0273225649
59125	0.02732229598
59126	0.02732196356
59127	0.02732168075
59128	0.02732135328
59129	0.02732106154
59130	0.02732072711
59131	0.02732038872
59132	0.0273199878
59133	0.02731977344
59134	0.02731952634
59135	0.02731899242
59136	0.02731873638
59137	0.02731803968
59138	0.0273177876
59139	0.0273174452
59140	0.02731722983
59141	0.02731701843
59142	0.02731660654
59143	0.02731632765
59144	0.02731607058
59145	0.02731582146
59146	0.02731528747
59147	0.02731488846
59148	0.02731453014
59149	0.0273140527
59150	0.027313744
59151	0.02731338369
59152	0.02731289332
59153	0.0273126273
59154	0.02731249825
59155	0.02731214387
59156	0.02731197412
59157	0.02731178949
59158	0.02731144304
59159	0.02731125542
59160	0.02731064788
59161	0.02731027362
59162	0.02730994602
59163	0.02730966507
59164	0.02730923917
59165	0.02730883908
59166	0.02730855415
59167	0.02730819475
59168	0.0273078016
59169	0.02730750077
59170	0.02730724263
59171	0.02730709867
59172	0.02730680577
59173	0.02730661812
59174	0.02730608097
59175	0.02730581091
59176	0.02730548821
59177	0.027305238
59178	0.02730491331
59179	0.02730460252
59180	0.02730426492
59181	0.02730404945
59182	0.027303831
59183	0.02730342983
59184	0.02730317364
59185	0.02730293234
59186	0.02730248549
59187	0.02730225908
59188	0.02730197011
59189	0.02730180427
59190	0.027301271
59191	0.02730082412
59192	0.02730049342
59193	0.02730003163
59194	0.02729959466
59195	0.02729936227
59196	0.02729899182
59197	0.02729848035
59198	0.02729813969
59199	0.02729772851
59200	0.02729731435
59201	0.02729713358
59202	0.02729668862
59203	0.02729638072
59204	0.02729596653
59205	0.02729565366
59206	0.02729533481
59207	0.027295011
59208	0.02729463951
59209	0.02729445575
59210	0.02729408723
59211	0.02729371671
59212	0.02729357367
59213	0.02729308296
59214	0.02729274621
59215	0.02729228428
59216	0.02729202203
59217	0.02729162963
59218	0.02729138624
59219	0.02729115478
59220	0.02729091933
59221	0.02729047327
59222	0.02728997654
59223	0.02728966757
59224	0.02728942714
59225	0.02728913704
59226	0.02728886482
59227	0.0272884386
59228	0.02728812365
59229	0.02728783353
59230	0.02728757223
59231	0.02728741326
59232	0.02728705656
59233	0.02728682704
59234	0.02728649916
59235	0.02728621399
59236	0.02728600533
59237	0.02728570228
59238	0.02728535451
59239	0.0272851051
59240	0.02728489941
59241	0.02728465
59242	0.02728423465
59243	0.02728394648
59244	0.02728348043
59245	0.02728319325
59246	0.02728291004
59247	0.02728241515
59248	0.02728193914
59249	0.02728170859
59250	0.02728139455
59251	0.02728109244
59252	0.02728075554
59253	0.02728061243
59254	0.02728035801
59255	0.02728023577
59256	0.02727998235
59257	0.02727970009
59258	0.02727951126
59259	0.02727923696
59260	0.02727901532
59261	0.02727857503
59262	0.02727829376
59263	0.02727783358
59264	0.02727759305
59265	0.02727719647
59266	0.02727698874
59267	0.0272765355
59268	0.02727618761
59269	0.02727583176
59270	0.02727539043
59271	0.02727509322
59272	0.02727476917
59273	0.02727436459
59274	0.02727405544
59275	0.02727368864
59276	0.02727324826
59277	0.027272956
59278	0.02727248678
59279	0.02727210206
59280	0.02727162487
59281	0.02727135645
59282	0.02727106318
59283	0.02727067744
59284	0.02727045673
59285	0.02727010379
59286	0.0272698115
59287	0.02726954306
59288	0.02726917321
59289	0.02726870194
59290	0.02726834997
59291	0.02726804771
59292	0.02726767585
59293	0.02726728907
59294	0.02726693808
59295	0.02726679391
59296	0.02726644191
59297	0.02726588807
59298	0.02726536304
59299	0.02726496032
59300	0.02726469084
59301	0.027264307
59302	0.02726410215
59303	0.02726374615
59304	0.02726340307
59305	0.02726295954
59306	0.02726278651
59307	0.02726243546
59308	0.02726206153
59309	0.02726178009
59310	0.02726156527
59311	0.0272612152
59312	0.02726095166
59313	0.02726052898
59314	0.02726019381
59315	0.02725995412
59316	0.02725953739
59317	0.02725922509
59318	0.02725899733
59319	0.02725873376
59320	0.027258505
59321	0.02725831204
59322	0.02725799873
59323	0.02725757998
59324	0.02725719803
59325	0.02725699512
59326	0.02725684492
59327	0.0272565873
59328	0.02725634161
59329	0.02725590593
59330	0.02725566222
59331	0.02725540657
59332	0.02725501763
59333	0.02725480077
59334	0.02725462968
59335	0.02725422381
59336	0.02725383684
59337	0.02725343096
59338	0.02725314545
59339	0.02725263908
59340	0.02725224115
59341	0.02725186012
59342	0.02725151589
59343	0.02725117962
59344	0.02725074286
59345	0.0272504026
59346	0.02725025038
59347	0.02724991111
59348	0.02724968725
59349	0.02724938578
59350	0.02724899774
59351	0.02724862065
59352	0.02724830922
59353	0.02724808037
59354	0.02724783758
59355	0.02724742167
59356	0.02724718684
59357	0.02724696594
59358	0.02724660772
59359	0.02724637289
59360	0.02724605248
59361	0.02724568629
59362	0.02724532308
59363	0.02724492404
59364	0.02724453594
59365	0.02724419859
59366	0.0272437846
59367	0.02724326314
59368	0.02724304519
59369	0.02724266801
59370	0.02724236547
59371	0.02724202411
59372	0.02724158123
59373	0.02724142299
59374	0.02724115129
59375	0.02724096816
59376	0.02724054816
59377	0.02724004454
59378	0.02723977083
59379	0.02723938067
59380	0.02723904724
59381	0.02723863616
59382	0.02723843908
59383	0.02723829177
59384	0.02723800411
59385	0.02723750244
59386	0.02723732924
59387	0.02723690321
59388	0.02723667725
59389	0.02723617456
59390	0.02723579032
59391	0.02723543494
59392	0.02723527765
59393	0.02723498698
59394	0.02723466942
59395	0.02723438769
59396	0.02723381925
59397	0.02723358033
59398	0.02723321397
59399	0.02723276696
59400	0.02723229208
59401	0.02723194462
59402	0.02723170667
59403	0.02723131639
59404	0.02723116307
59405	0.02723095299
59406	0.02723076979
59407	0.02723055075
59408	0.0272302421
59409	0.02723007384
59410	0.02722972834
59411	0.02722947644
59412	0.02722907219
59413	0.02722873066
59414	0.02722840307
59415	0.02722800976
59416	0.02722773294
59417	0.02722743521
59418	0.02722700205
59419	0.02722662465
59420	0.02722625322
59421	0.0272259495
59422	0.02722561092
59423	0.02722525541
59424	0.02722483019
59425	0.02722458521
59426	0.02722420479
59427	0.02722384328
59428	0.02722361423
59429	0.02722316707
59430	0.02722282546
59431	0.02722248486
59432	0.0272222279
59433	0.02722202473
59434	0.02722175084
59435	0.02722130066
59436	0.02722090127
59437	0.02722063833
59438	0.02722027279
59439	0.02722003673
59440	0.02721960445
59441	0.02721936839
59442	0.02721917217
59443	0.02721881657
59444	0.02721835539
59445	0.02721809541
59446	0.02721772585
59447	0.02721731844
59448	0.02721691301
59449	0.02721653746
59450	0.02721587202
59451	0.02721569172
59452	0.02721529025
59453	0.02721494357
59454	0.02721440661
59455	0.0272140639
59456	0.02721380986
59457	0.02721348707
59458	0.02721315232
59459	0.02721296203
59460	0.02721251669
59461	0.02721231643
59462	0.02721195975
59463	0.02721170967
59464	0.02721153431
59465	0.027211074
59466	0.02721066948
59467	0.02721046124
59468	0.02721017727
59469	0.02720982255
59470	0.0272095585
59471	0.02720928549
59472	0.02720886699
59473	0.02720862585
59474	0.02720842257
59475	0.02720826912
59476	0.0272081047
59477	0.02720773302
59478	0.027207456
59479	0.02720717499
59480	0.02720683617
59481	0.0272064565
59482	0.02720601603
59483	0.02720569714
59484	0.02720535532
59485	0.02720503841
59486	0.0272048072
59487	0.02720438963
59488	0.02720408666
59489	0.02720365313
59490	0.02720337308
59491	0.02720300632
59492	0.02720260566
59493	0.02720225981
59494	0.02720200367
59495	0.02720149435
59496	0.02720120232
59497	0.02720086443
59498	0.02720057837
59499	0.02720025044
59500	0.02719986669
59501	0.02719940119
59502	0.02719908421
59503	0.02719886791
59504	0.02719848115
59505	0.02719826882
59506	0.02719804454
59507	0.02719777439
59508	0.02719749926
59509	0.02719726999
59510	0.0271971075
59511	0.02719687124
59512	0.02719633292
59513	0.02719598401
59514	0.0271955344
59515	0.02719526921
59516	0.0271951436
59517	0.02719475379
59518	0.02719445969
59519	0.02719423338
59520	0.02719397915
59521	0.02719376679
59522	0.02719332313
59523	0.02719291037
59524	0.02719252751
59525	0.02719221543
59526	0.02719171491
59527	0.02719139984
59528	0.02719102095
59529	0.02719068592
59530	0.02719037482
59531	0.0271900019
59532	0.0271894794
59533	0.02718910248
59534	0.02718893994
59535	0.02718868766
59536	0.02718838352
59537	0.02718793079
59538	0.0271876775
59539	0.02718722376
59540	0.0271869216
59541	0.02718676603
59542	0.02718618363
59543	0.0271857199
59544	0.02718534691
59545	0.0271850946
59546	0.02718475451
59547	0.02718442739
59548	0.0271841611
59549	0.027183822
59550	0.02718343203
59551	0.02718322258
59552	0.02718305104
59553	0.02718266205
59554	0.02718239176
59555	0.02718205064
59556	0.02718180627
59557	0.02718143423
59558	0.02718095346
59559	0.02718065322
59560	0.02718036795
59561	0.02718004177
59562	0.02717969364
59563	0.02717933354
59564	0.02717892156
59565	0.02717869811
59566	0.02717821729
59567	0.02717786914
59568	0.02717766863
59569	0.02717721971
59570	0.02717691644
59571	0.02717654633
59572	0.02717619915
59573	0.02717559358
59574	0.02717513965
59575	0.02717462185
59576	0.02717423075
59577	0.02717391248
59578	0.02717358024
59579	0.02717330586
59580	0.02717305643
59581	0.02717292572
59582	0.02717261242
59583	0.02717232606
59584	0.02717195289
59585	0.02717138415
59586	0.02717115864
59587	0.02717097005
59588	0.02717051404
59589	0.02717010592
59590	0.02716991234
59591	0.02716973073
59592	0.02716935353
59593	0.02716916093
59594	0.02716888751
59595	0.02716852228
59596	0.02716822589
59597	0.02716804327
59598	0.02716794548
59599	0.02716748442
59600	0.02716718803
59601	0.02716686569
59602	0.02716658126
59603	0.027166214
59604	0.02716594454
59605	0.02716548844
59606	0.02716517406
59607	0.02716483573
59608	0.02716454729
59609	0.02716413009
59610	0.02716366798
59611	0.02716330567
59612	0.02716308908
59613	0.02716289545
59614	0.0271625451
59615	0.02716226962
59616	0.02716188533
59617	0.02716166074
59618	0.0271614102
59619	0.02716121456
59620	0.02716094604
59621	0.02716047589
59622	0.02716020637
59623	0.02715993685
59624	0.0271597382
59625	0.02715953556
59626	0.02715918318
59627	0.02715882081
59628	0.02715846142
59629	0.02715818091
59630	0.02715791935
59631	0.02715755097
59632	0.02715718459
59633	0.02715685613
59634	0.02715659157
59635	0.02715641087
59636	0.02715603448
59637	0.02715569304
59638	0.02715543545
59639	0.02715511696
59640	0.02715482543
59641	0.02715440709
59642	0.02715410855
59643	0.02715393283
59644	0.02715352745
59645	0.02715314703
59646	0.0271526428
59647	0.02715229731
59648	0.0271521705
59649	0.02715195382
59650	0.02715158536
59651	0.0271512199
59652	0.0271510761
59653	0.02715068067
59654	0.02715035813
